62,80.5,15,22.6
66.5,40,20,22.6
62,80.5,15,22.6
66.5,40,20,22.6
64,49,5,22.7
44,84,10,22.7
64,79,15,22.7
67,40,20,22.7
64,49,5,22.7
44,84,10,22.7
64,49,5,22.7
44,84,10,22.7
64,79,15,22.7
67,40,20,22.7
64,79,15,22.7
67,40,20,22.7
65,50,5,22.8
42,85,10,22.8
66,77.5,15,22.8
67.5,40,20,22.8
65,50,5,22.8
42,85,10,22.8
65,50,5,22.8
42,85,10,22.8
66,77.5,15,22.8
67.5,40,20,22.8
66,77.5,15,22.8
67.5,40,20,22.8
66,51,5,22.9
40,86,10,22.9
68,76,15,22.9
68,40,20,22.9
66,51,5,22.9
40,86,10,22.9
66,51,5,22.9
40,86,10,22.9
68,76,15,22.9
68,40,20,22.9
68,76,15,22.9
68,40,20,22.9
67,52,5,23
38,87,10,23
70,74.5,15,23
68.5,40,20,23
67,52,5,23
38,87,10,23
67,52,5,23
38,87,10,23
70,74.5,15,23
68.5,40,20,23
70,74.5,15,23
68.5,40,20,23
68,53,5,23.1
36,88,10,23.1
72,73,15,23.1
69,40,20,23.1
68,53,5,23.1
36,88,10,23.1
68,53,5,23.1
36,88,10,23.1
72,73,15,23.1
69,40,20,23.1
72,73,15,23.1
69,40,20,23.1
69,54,5,23.2
34,89,10,23.2
74,71.5,15,23.2
69.5,40,20,23.2
69,54,5,23.2
34,89,10,23.2
69,54,5,23.2
34,89,10,23.2
74,71.5,15,23.2
69.5,40,20,23.2
74,71.5,15,23.2
69.5,40,20,23.2
70,55,5,23.3
32,90,10,23.3
76,70,15,23.3
70,40,20,23.3
70,55,5,23.3
32,90,10,23.3
70,55,5,23.3
32,90,10,23.3
76,70,15,23.3
70,40,20,23.3
76,70,15,23.3
70,40,20,23.3
71,56,5,23.4
30,91,10,23.4
78,68.5,15,23.4
70.5,40,20,23.4
71,56,5,23.4
30,91,10,23.4
71,56,5,23.4
30,91,10,23.4
78,68.5,15,23.4
70.5,40,20,23.4
78,68.5,15,23.4
70.5,40,20,23.4
72,57,5,23.5
28,90,10,23.5
80,67,15,23.5
71,40,20,23.5
72,57,5,23.5
28,90,10,23.5
72,57,5,23.5
28,90,10,23.5
80,67,15,23.5
71,40,20,23.5
80,67,15,23.5
71,40,20,23.5
73,58,5,23.6
26,89,10,23.6
82,65.5,15,23.6
71.5,40,20,23.6
73,58,5,23.6
26,89,10,23.6
73,58,5,23.6
26,89,10,23.6
82,65.5,15,23.6
71.5,40,20,23.6
82,65.5,15,23.6
71.5,40,20,23.6
74,59,5,23.7
24,88,10,23.7
84,64,15,23.7
72,40,20,23.7
74,59,5,23.7
24,88,10,23.7
74,59,5,23.7
24,88,10,23.7
84,64,15,23.7
72,40,20,23.7
84,64,15,23.7
72,40,20,23.7
75,60,5,23.8
22,87,10,23.8
86,62.5,15,23.8
72.5,40,20,23.8
75,60,5,23.8
22,87,10,23.8
75,60,5,23.8
22,87,10,23.8
86,62.5,15,23.8
72.5,40,20,23.8
86,62.5,15,23.8
72.5,40,20,23.8
76,61,5,23.9
20,86,10,23.9
84,61,15,23.9
73,40,20,23.9
76,61,5,23.9
20,86,10,23.9
76,61,5,23.9
20,86,10,23.9
84,61,15,23.9
73,40,20,23.9
84,61,15,23.9
73,40,20,23.9
77,62,5,24
18,85,10,24
82,59.5,15,24
73.5,40,20,24
77,62,5,24
18,85,10,24
77,62,5,24
18,85,10,24
82,59.5,15,24
73.5,40,20,24
82,59.5,15,24
73.5,40,20,24
78,63,5,24.1
16,84,10,24.1
80,58,15,24.1
74,40,20,24.1
78,63,5,24.1
16,84,10,24.1
78,63,5,24.1
16,84,10,24.1
80,58,15,24.1
74,40,20,24.1
80,58,15,24.1
74,40,20,24.1
79,64,5,24.2
14,83,10,24.2
78,56.5,15,24.2
74.5,40,20,24.2
79,64,5,24.2
14,83,10,24.2
79,64,5,24.2
14,83,10,24.2
78,56.5,15,24.2
74.5,40,20,24.2
78,56.5,15,24.2
74.5,40,20,24.2
80,65,5,24.3
12,82,10,24.3
76,55,15,24.3
75,40,20,24.3
80,65,5,24.3
12,82,10,24.3
80,65,5,24.3
12,82,10,24.3
76,55,15,24.3
75,40,20,24.3
76,55,15,24.3
75,40,20,24.3
81,66,5,24.4
10,81,10,24.4
74,53.5,15,24.4
75.5,40,20,24.4
81,66,5,24.4
10,81,10,24.4
81,66,5,24.4
10,81,10,24.4
74,53.5,15,24.4
75.5,40,20,24.4
74,53.5,15,24.4
75.5,40,20,24.4
82,67,5,24.5
8,80,10,24.5
72,52,15,24.5
76,40,20,24.5
82,67,5,24.5
8,80,10,24.5
82,67,5,24.5
8,80,10,24.5
72,52,15,24.5
76,40,20,24.5
72,52,15,24.5
76,40,20,24.5
83,68,5,24.6
10,79,10,24.6
70,50.5,15,24.6
76.5,40,20,24.6
83,68,5,24.6
10,79,10,24.6
83,68,5,24.6
10,79,10,24.6
70,50.5,15,24.6
76.5,40,20,24.6
70,50.5,15,24.6
76.5,40,20,24.6
84,69,5,24.7
12,78,10,24.7
68,49,15,24.7
77,40,20,24.7
84,69,5,24.7
12,78,10,24.7
84,69,5,24.7
12,78,10,24.7
68,49,15,24.7
77,40,20,24.7
68,49,15,24.7
77,40,20,24.7
85,70,5,24.8
14,77,10,24.8
66,47.5,15,24.8
77.5,40,20,24.8
85,70,5,24.8
14,77,10,24.8
85,70,5,24.8
14,77,10,24.8
66,47.5,15,24.8
77.5,40,20,24.8
66,47.5,15,24.8
77.5,40,20,24.8
86,71,5,24.9
16,76,10,24.9
64,46,15,24.9
78,40,20,24.9
86,71,5,24.9
16,76,10,24.9
86,71,5,24.9
16,76,10,24.9
64,46,15,24.9
78,40,20,24.9
64,46,15,24.9
78,40,20,24.9
87,72,5,25
18,75,10,25
62,44.5,15,25
78.5,40,20,25
87,72,5,25
18,75,10,25
87,72,5,25
18,75,10,25
62,44.5,15,25
78.5,40,20,25
62,44.5,15,25
78.5,40,20,25
88,73,5,25.1
20,74,10,25.1
60,43,15,25.1
79,40,20,25.1
88,73,5,25.1
20,74,10,25.1
88,73,5,25.1
20,74,10,25.1
60,43,15,25.1
79,40,20,25.1
60,43,15,25.1
79,40,20,25.1
89,74,5,25.2
22,73,10,25.2
58,41.5,15,25.2
79.5,40,20,25.2
89,74,5,25.2
22,73,10,25.2
89,74,5,25.2
22,73,10,25.2
58,41.5,15,25.2
79.5,40,20,25.2
58,41.5,15,25.2
79.5,40,20,25.2
90,75,5,25.3
24,72,10,25.3
56,40,15,25.3
80,40,20,25.3
90,75,5,25.3
24,72,10,25.3
90,75,5,25.3
24,72,10,25.3
56,40,15,25.3
80,40,20,25.3
56,40,15,25.3
80,40,20,25.3
91,76,5,25.4
26,71,10,25.4
54,38.5,15,25.4
80.5,40,20,25.4
91,76,5,25.4
26,71,10,25.4
91,76,5,25.4
26,71,10,25.4
54,38.5,15,25.4
80.5,40,20,25.4
54,38.5,15,25.4
80.5,40,20,25.4
92,77,5,25.5
28,70,10,25.5
52,37,15,25.5
80,40,20,25.5
92,77,5,25.5
28,70,10,25.5
92,77,5,25.5
28,70,10,25.5
52,37,15,25.5
80,40,20,25.5
52,37,15,25.5
80,40,20,25.5
93,78,5,25.6
30,69,10,25.6
50,35.5,15,25.6
79.5,40,20,25.6
93,78,5,25.6
30,69,10,25.6
93,78,5,25.6
30,69,10,25.6
50,35.5,15,25.6
79.5,40,20,25.6
50,35.5,15,25.6
79.5,40,20,25.6
94,79,5,25.7
32,68,10,25.7
48,34,15,25.7
79,40,20,25.7
94,79,5,25.7
32,68,10,25.7
94,79,5,25.7
32,68,10,25.7
48,34,15,25.7
79,40,20,25.7
48,34,15,25.7
79,40,20,25.7
95,80,5,25.8
34,67,10,25.8
46,32.5,15,25.8
78.5,40,20,25.8
95,80,5,25.8
34,67,10,25.8
95,80,5,25.8
34,67,10,25.8
46,32.5,15,25.8
78.5,40,20,25.8
46,32.5,15,25.8
78.5,40,20,25.8
96,81,5,25.9
36,66,10,25.9
44,31,15,25.9
78,40,20,25.9
96,81,5,25.9
36,66,10,25.9
96,81,5,25.9
36,66,10,25.9
44,31,15,25.9
78,40,20,25.9
44,31,15,25.9
78,40,20,25.9
95,82,5,26
38,65,10,26
42,29.5,15,26
77.5,40,20,26
95,82,5,26
38,65,10,26
95,82,5,26
38,65,10,26
42,29.5,15,26
77.5,40,20,26
42,29.5,15,26
77.5,40,20,26
94,83,5,26.1
40,64,10,26.1
40,28,15,26.1
77,40,20,26.1
94,83,5,26.1
40,64,10,26.1
94,83,5,26.1
40,64,10,26.1
40,28,15,26.1
77,40,20,26.1
40,28,15,26.1
77,40,20,26.1
93,84,5,26.2
42,63,10,26.2
38,26.5,15,26.2
76.5,40,20,26.2
93,84,5,26.2
42,63,10,26.2
93,84,5,26.2
42,63,10,26.2
38,26.5,15,26.2
76.5,40,20,26.2
38,26.5,15,26.2
76.5,40,20,26.2
92,85,5,26.3
44,62,10,26.3
36,25,15,26.3
76,40,20,26.3
92,85,5,26.3
44,62,10,26.3
92,85,5,26.3
44,62,10,26.3
36,25,15,26.3
76,40,20,26.3
36,25,15,26.3
76,40,20,26.3
91,86,5,26.4
46,61,10,26.4
34,23.5,15,26.4
75.5,40,20,26.4
91,86,5,26.4
46,61,10,26.4
91,86,5,26.4
46,61,10,26.4
34,23.5,15,26.4
75.5,40,20,26.4
34,23.5,15,26.4
75.5,40,20,26.4
90,87,5,26.5
48,60,10,26.5
32,22,15,26.5
75,40,20,26.5
90,87,5,26.5
48,60,10,26.5
90,87,5,26.5
48,60,10,26.5
32,22,15,26.5
75,40,20,26.5
32,22,15,26.5
75,40,20,26.5
89,88,5,26.6
50,59,10,26.6
30,20.5,15,26.6
74.5,40,20,26.6
89,88,5,26.6
50,59,10,26.6
89,88,5,26.6
50,59,10,26.6
30,20.5,15,26.6
74.5,40,20,26.6
30,20.5,15,26.6
74.5,40,20,26.6
88,89,5,26.7
52,58,10,26.7
28,19,15,26.7
74,40,20,26.7
